link,has_been_scrapped
https://www.booking.com/hotel/fr/villavictoria.es.html,0
https://www.booking.com/hotel/fr/amour-nice.es.html,0
https://www.booking.com/hotel/fr/le-petit-palais.es.html,0
https://www.booking.com/hotel/fr/antares-nice.es.html,0
https://www.booking.com/hotel/fr/kyriad-nice-ouest-saint-isidore.es.html,0
https://www.booking.com/hotel/fr/hotelsolara.es.html,0
https://www.booking.com/hotel/fr/at-home-nice-cote-d-azur.es.html,0
https://www.booking.com/hotel/fr/villa-serafina.es.html,0
https://www.booking.com/hotel/fr/hotel-du-centre.es.html,0
https://www.booking.com/hotel/fr/nouvel.es.html,0
https://www.booking.com/hotel/fr/le-dortoir.es.html,0
https://www.booking.com/hotel/fr/star.es.html,0
https://www.booking.com/hotel/fr/sportmen.es.html,0
https://www.booking.com/hotel/fr/student-factory-nice.es.html,0
https://www.booking.com/hotel/fr/66-nice.es.html,0
https://www.booking.com/hotel/fr/gounod-nice.es.html,0
https://www.booking.com/hotel/fr/at-home-nice-appartments-grimaldi-promenade-des-anglais.es.html,0
https://www.booking.com/hotel/fr/georges.es.html,0
https://www.booking.com/hotel/fr/astor.es.html,0
https://www.booking.com/hotel/fr/palm-nice.es.html,0
https://www.booking.com/hotel/fr/commodore.es.html,0
https://www.booking.com/hotel/fr/lyonnais.es.html,0
https://www.booking.com/hotel/fr/hotellepante.es.html,0
https://www.booking.com/hotel/fr/nice-home.es.html,0
https://www.booking.com/hotel/fr/la-malmaison.es.html,0
https://www.booking.com/hotel/fr/magnan-nice.es.html,0
https://www.booking.com/hotel/fr/le-meurice.es.html,0
https://www.booking.com/hotel/fr/apogianice.es.html,0
https://www.booking.com/hotel/fr/villa-eden.es.html,0
https://www.booking.com/hotel/fr/residence-lamartine.es.html,0
https://www.booking.com/hotel/fr/parisien.es.html,0
https://www.booking.com/hotel/fr/club-inn.es.html,0
https://www.booking.com/hotel/fr/de-la-mer-nice.es.html,0
https://www.booking.com/hotel/fr/meyerbeerbeach.es.html,0
https://www.booking.com/hotel/fr/mirabeau-nice.es.html,0
https://www.booking.com/hotel/fr/kyriad-nice-gare.es.html,0
https://www.booking.com/hotel/fr/les-suites-massena.es.html,0
https://www.booking.com/hotel/fr/plaisance.es.html,0
https://www.booking.com/hotel/fr/rossetti.es.html,0
https://www.booking.com/hotel/fr/cresp.es.html,0
https://www.booking.com/hotel/fr/hotellescigales.es.html,0
https://www.booking.com/hotel/fr/villa-rose.es.html,0
https://www.booking.com/hotel/fr/le-palais-rossini.es.html,0
https://www.booking.com/hotel/fr/baccarat.es.html,0
https://www.booking.com/hotel/fr/hotelrelaisacropolis.es.html,0
https://www.booking.com/hotel/fr/le-campus.es.html,0
https://www.booking.com/hotel/fr/armenonville.es.html,0
https://www.booking.com/hotel/fr/fontaine.es.html,0
https://www.booking.com/hotel/fr/interlaken.es.html,0
https://www.booking.com/hotel/fr/wilson-nice.es.html,0
https://www.booking.com/hotel/fr/le-geneve.es.html,0
https://www.booking.com/hotel/fr/monet-nice.es.html,0
https://www.booking.com/hotel/fr/place-massena-cozy-duplex-apt-south-exposure.es.html,0
https://www.booking.com/hotel/fr/logis-le-panoramic.es.html,0
https://www.booking.com/hotel/fr/felix.es.html,0
https://www.booking.com/hotel/fr/villa-la-tour.es.html,0
https://www.booking.com/hotel/fr/my-casa-46-gioffredo.es.html,0
https://www.booking.com/hotel/fr/my-casa-4-bedrooms-apartment-200-meters-to-the-beach.es.html,0
https://www.booking.com/hotel/fr/flots-d-azur.es.html,0
https://www.booking.com/hotel/fr/la-maioun-guesthouse.es.html,0
https://www.booking.com/hotel/fr/villa-sensorielle.es.html,0
https://www.booking.com/hotel/fr/neptune-nice1.es.html,0
https://www.booking.com/hotel/fr/l-39-atelier-nice.es.html,0
https://www.booking.com/hotel/fr/residence-appartement-adonis.es.html,0
https://www.booking.com/hotel/fr/nice-garden.es.html,0
https://www.booking.com/hotel/fr/studios-floreal.es.html,0
https://www.booking.com/hotel/fr/open-house-nice.es.html,0
https://www.booking.com/hotel/fr/connexion.es.html,0
https://www.booking.com/hotel/fr/castel-enchante.es.html,0
https://www.booking.com/hotel/fr/berlioz.es.html,0
https://www.booking.com/hotel/fr/studios-rialto.es.html,0
https://www.booking.com/hotel/fr/studios-nice-longchamp.es.html,0
https://www.booking.com/hotel/fr/au-cenac-de-nice.es.html,0
https://www.booking.com/hotel/fr/ibis-notre-dame.es.html,0
https://www.booking.com/hotel/fr/la-belle-meunia-re.es.html,0
https://www.booking.com/hotel/fr/nicehomesweethome.es.html,0
https://www.booking.com/hotel/fr/inta-c-rieurs-cour.es.html,0
https://www.booking.com/hotel/fr/residence-pearl.es.html,0
https://www.booking.com/hotel/fr/sanssouci-nice.es.html,0
https://www.booking.com/hotel/fr/du-breuil-b11hotel.es.html,0
https://www.booking.com/hotel/fr/le-cedre-bleu-nice.es.html,0
https://www.booking.com/hotel/fr/la-brise-de-la-promenade-5deg-floor.es.html,0
https://www.booking.com/hotel/fr/floreva.es.html,0
https://www.booking.com/hotel/fr/le-chateau-the-most-beautiful-sight-in-old-town-terrace.es.html,0
https://www.booking.com/hotel/fr/l-39-abeille-nice.es.html,0
https://www.booking.com/hotel/fr/au-picardy.es.html,0
https://www.booking.com/hotel/fr/florida-blue.es.html,0
https://www.booking.com/hotel/fr/my-casa-garibaldi-4-bedrooms-apartment.es.html,0
https://www.booking.com/hotel/fr/room-with-a-vue.es.html,0
https://www.booking.com/hotel/fr/residence-tonduti.es.html,0
https://www.booking.com/hotel/fr/7-bis-rue-barla.es.html,0
https://www.booking.com/hotel/fr/incredible-views-of-nice-in-a-calm-luxury-complex.es.html,0
https://www.booking.com/hotel/fr/chambre-proche-aeroport-et-plage.es.html,0
https://www.booking.com/hotel/fr/villa-les-cygnes.es.html,0
https://www.booking.com/hotel/fr/maryluna.es.html,0
https://www.booking.com/hotel/fr/apartment-4-persons-muraioun-2.es.html,0
https://www.booking.com/hotel/fr/the-concierge-bnb-115-promenade.es.html,0
https://www.booking.com/hotel/fr/apartment-emilia-nice.es.html,0
https://www.booking.com/hotel/fr/studio-promenades-des-anglais-carre-or-nice.es.html,0
https://www.booking.com/hotel/fr/nice-jean-medecin.es.html,0
https://www.booking.com/hotel/fr/le-petit-trianon.es.html,0
https://www.booking.com/hotel/fr/my-casa-liberte.es.html,0
https://www.booking.com/hotel/fr/villa-victorine.es.html,0
https://www.booking.com/hotel/fr/chez-brigitte-guesthouse.es.html,0
https://www.booking.com/hotel/fr/villa-leonie.es.html,0
https://www.booking.com/hotel/fr/chateau-des-anglais-five-stars-holiday-house.es.html,0
https://www.booking.com/hotel/fr/pref-2-f4-vaste-et-bourgeois-3-chambres-ascenseur-vx-nice.es.html,0
https://www.booking.com/hotel/fr/ra-c-sidence-france-riviera.es.html,0
https://www.booking.com/hotel/fr/splendid-flat-with-terrace-next-place-massena.es.html,0
https://www.booking.com/hotel/fr/29-promenade-des-anglais.es.html,0
https://www.booking.com/hotel/fr/villa-bellabe.es.html,0
https://www.booking.com/hotel/fr/massena-beach.es.html,0
https://www.booking.com/hotel/fr/my-casa-massenet.es.html,0
